"","id","photoURL","lat","long","rubbishRunID","userName","rubbishType","reportedTimeStamp","city","totalNumberOfItemsTagged","datetime","date","X","Y","OBJECTID","Mile","Section_Name","FolderPath","Region","geometry","dist_m"
"160","ZYdjtAwdJmUvqQgHTgvA","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FZYdjtAwdJmUvqQgHTgvA.jpg?alt=media&token=83b06ad4-b6da-4c6b-8b6b-bffdd7917a92","34.3487955037721","-117.950658840406","V10CfgbGv070D8P7yWNu","notracetrails","glass",1682890936.69762,"Pearblossom","1",2023-04-30 21:42:16,2023-04-30,-117.949714436,34.348288988,4206,400,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.950658840406, 34.3487955037721),103.38878643924
"161","DSgKiEdRleAva6M999BV","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FDSgKiEdRleAva6M999BV.jpg?alt=media&token=e39245a9-4e32-4184-b755-505c31bba58c","34.3487145829253","-117.950507951132","V10CfgbGv070D8P7yWNu","notracetrails","metal",1682890906.42838,"Pearblossom","1",2023-04-30 21:41:46,2023-04-30,-117.949714436,34.348288988,4206,400,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.950507951132, 34.3487145829253),86.8705659796456
"162","y3xx821rbDqPVEfbnx6E","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fy3xx821rbDqPVEfbnx6E.jpg?alt=media&token=157e3039-047a-4ee8-9d99-3f6bf1b73b73","34.3487012576577","-117.950436857947","V10CfgbGv070D8P7yWNu","notracetrails","soft plastic",1682890891.66914,"Pearblossom","1",2023-04-30 21:41:31,2023-04-30,-117.949714436,34.348288988,4206,400,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.950436857947, 34.3487012576577),80.6233497446409
"163","GPL77LR2GkRKiSo4gHgQ","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FGPL77LR2GkRKiSo4gHgQ.jpg?alt=media&token=0f7bde9f-07ce-4b79-ba75-55a799886494","34.348742704427","-117.950565290258","V10CfgbGv070D8P7yWNu","notracetrails","cloth",1682890855.49839,"Pearblossom","1",2023-04-30 21:40:55,2023-04-30,-117.949714436,34.348288988,4206,400,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.950565290258, 34.348742704427),92.9886912887854
"164","thdhLSdZ2I3S8kVlaRCG","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FthdhLSdZ2I3S8kVlaRCG.jpg?alt=media&token=a49b5247-90a0-43b2-905a-398e74437b31","34.3483708818011","-117.950011971913","V10CfgbGv070D8P7yWNu","notracetrails","hard plastic",1682890762.52288,"Pearblossom","1",2023-04-30 21:39:22,2023-04-30,-117.949714436,34.348288988,4206,400,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.950011971913, 34.3483708818011),28.7932391716558
"165","49RGrX2HOef7p3MFhF03","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F49RGrX2HOef7p3MFhF03.jpg?alt=media&token=3933a749-1a72-4a46-b17d-b32d34fcac67","34.348261652514","-117.949967928306","V10CfgbGv070D8P7yWNu","notracetrails","metal",1682890679.41457,"Pearblossom","1",2023-04-30 21:37:59,2023-04-30,-117.949714436,34.348288988,4206,400,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.949967928306, 34.348261652514),23.4695872397541
"166","EfzUh5DMzk4QaSaExmlM","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FEfzUh5DMzk4QaSaExmlM.jpg?alt=media&token=3323293d-df6e-4708-8380-f8536aa138fe","34.3481680490916","-117.949943647504","V10CfgbGv070D8P7yWNu","notracetrails","soft plastic",1682890622.48509,"Pearblossom","1",2023-04-30 21:37:02,2023-04-30,-117.949714436,34.348288988,4206,400,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.949943647504, 34.3481680490916),24.9728751791271
"167","EfI6SsqRHbq6E8JrAYEx","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FEfI6SsqRHbq6E8JrAYEx.jpg?alt=media&token=704deba6-97a3-4664-aba2-1538cb9cbcc9","34.3482324979991","-117.949950324587","V10CfgbGv070D8P7yWNu","notracetrails","hard plastic",1682890595.88554,"Pearblossom","1",2023-04-30 21:36:35,2023-04-30,-117.949714436,34.348288988,4206,400,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.949950324587, 34.3482324979991),22.5484029800876
"168","AolZK4UlfGzyaSQWtREG","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FAolZK4UlfGzyaSQWtREG.jpg?alt=media&token=48ddb9a9-cecf-4fa4-9110-36b76b24909b","34.3481937766963","-117.949850542658","V10CfgbGv070D8P7yWNu","notracetrails","hard plastic",1682890510.80882,"Pearblossom","1",2023-04-30 21:35:10,2023-04-30,-117.949714436,34.348288988,4206,400,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.949850542658, 34.3481937766963),16.3773631680667
"169","VOoVGF7whxcj0tL5H9rf","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FVOoVGF7whxcj0tL5H9rf.jpg?alt=media&token=4bd8b668-95a4-43f4-9fa7-e2441ccca232","34.3482072117931","-117.949891476602","V10CfgbGv070D8P7yWNu","notracetrails","plastic foam",1682890490.19831,"Pearblossom","1",2023-04-30 21:34:50,2023-04-30,-117.949714436,34.348288988,4206,400,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.949891476602, 34.3482072117931),18.6239970937947
"170","68OLA1NNCBUtXgCiFPyJ","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F68OLA1NNCBUtXgCiFPyJ.jpg?alt=media&token=0701ab43-141f-46db-a159-21a00a3eabcf","34.3544084026727","-117.794502941109","gZfBkw0Hx9NohnFwNG66","notracetrails","soft plastic",1682803890.57834,"Valyermo","1",2023-04-29 21:31:30,2023-04-29,-117.791286132,34.355606976,3369,380,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.794502941109, 34.3544084026727),323.978760731047
"171","frJ3XbmDOf3y6F7hCBS5","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FfrJ3XbmDOf3y6F7hCBS5.jpg?alt=media&token=74536ef3-37fa-4671-9c58-53082bdfa3ed","34.3549069007468","-117.792727828857","gZfBkw0Hx9NohnFwNG66","notracetrails","soft plastic",1682803566.67401,"Valyermo","1",2023-04-29 21:26:06,2023-04-29,-117.791286132,34.355606976,3369,380,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.792727828857, 34.3549069007468),153.541052244358
"172","eJLI4gCmhmYbeRMe7vIq","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FeJLI4gCmhmYbeRMe7vIq.jpg?alt=media&token=6d2e1146-f2cd-466a-a3fe-f9838ae9d549","34.3777601809098","-117.724205943419","vvjQOUfTi0pR3DReGodN","notracetrails","uncategorized",1682731408.07074,"Llano","1",2023-04-29 01:23:28,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.724205943419, 34.3777601809098),751.942934824355
"173","1NOKWGjP2EHgncTyUxsd","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F1NOKWGjP2EHgncTyUxsd.jpg?alt=media&token=f1c00c92-cc0d-4705-be0b-354ec3f1faf8","34.374200237713","-117.71691386145","IBA8Xo4glUzJzG6fG3Ef","notracetrails","metal",1682730254.46645,"Llano","1",2023-04-29 01:04:14,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.71691386145, 34.374200237713),25.9159825059827
"174","PEuTsVfcegvLlNYAj7mM","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FPEuTsVfcegvLlNYAj7mM.jpg?alt=media&token=35188960-0c5b-4124-a9f0-bae67fdc9f3b","34.3742261431227","-117.716902526684","IBA8Xo4glUzJzG6fG3Ef","notracetrails","soft plastic",1682730244.02819,"Llano","1",2023-04-29 01:04:04,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716902526684, 34.3742261431227),25.996871386329
"175","L3A2ibFMYP1wgnmtPXNM","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FL3A2ibFMYP1wgnmtPXNM.jpg?alt=media&token=349db92d-8600-4673-8119-7c6309f31395","34.3742266199236","-117.716873347011","IBA8Xo4glUzJzG6fG3Ef","notracetrails","paper",1682730220.72801,"Llano","1",2023-04-29 01:03:40,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716873347011, 34.3742266199236),28.580027880568
"176","Yfhf2nfBl25Nw1b8i7L0","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FYfhf2nfBl25Nw1b8i7L0.jpg?alt=media&token=fca4d937-9546-49ff-87a4-aa0441cc8dae","34.3742215906158","-117.716866398524","IBA8Xo4glUzJzG6fG3Ef","notracetrails","metal",1682730198.62217,"Llano","1",2023-04-29 01:03:18,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716866398524, 34.3742215906158),29.3331622656401
"177","aeKgorEVbjWhJKuFO6za","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FaeKgorEVbjWhJKuFO6za.jpg?alt=media&token=e01130a6-d394-4995-bb4a-71caf5bebcda","34.3742619408399","-117.716876160664","IBA8Xo4glUzJzG6fG3Ef","notracetrails","soft plastic",1682730183.77566,"Llano","1",2023-04-29 01:03:03,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716876160664, 34.3742619408399),27.6702335927824
"178","ctawR7vUVLluyllKeNEM","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FctawR7vUVLluyllKeNEM.jpg?alt=media&token=75471a38-d9c5-4373-82be-6c087bc88a8a","34.3742626920867","-117.716854884595","IBA8Xo4glUzJzG6fG3Ef","notracetrails","paper",1682730172.00189,"Llano","1",2023-04-29 01:02:52,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716854884595, 34.3742626920867),29.6063756419797
"179","diwdJht7gtROWPni7rks","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FdiwdJht7gtROWPni7rks.jpg?alt=media&token=2279bf6c-b5d3-45d2-b660-630b95727ef6","34.3742657006298","-117.716841487942","IBA8Xo4glUzJzG6fG3Ef","notracetrails","soft plastic",1682730161.9422,"Llano","1",2023-04-29 01:02:41,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716841487942, 34.3742657006298),30.804203409336
"180","tID05j5AM64wGIqy5mnD","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FtID05j5AM64wGIqy5mnD.jpg?alt=media&token=c7183167-b1f8-4b2e-beca-19919268d398","34.3742590401261","-117.716859875257","IBA8Xo4glUzJzG6fG3Ef","notracetrails","sanitary waste",1682730134.59908,"Llano","1",2023-04-29 01:02:14,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716859875257, 34.3742590401261),29.1899170486618
"181","aaaXtg1XBOEq4yQPgcaN","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FaaaXtg1XBOEq4yQPgcaN.jpg?alt=media&token=50ab5c94-9cd6-43c0-ba38-049ad046de41","34.3742650136348","-117.716807501842","IBA8Xo4glUzJzG6fG3Ef","notracetrails","hard plastic",1682730107.47021,"Llano","1",2023-04-29 01:01:47,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716807501842, 34.3742650136348),33.9206305747045
"182","PdjIRUkwOZrJjExSPLBU","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FPdjIRUkwOZrJjExSPLBU.jpg?alt=media&token=a3a12cec-7d50-4950-bfa3-b111e2e72762","34.3742492682876","-117.716796797733","IBA8Xo4glUzJzG6fG3Ef","notracetrails","soft plastic",1682730102.39144,"Llano","1",2023-04-29 01:01:42,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716796797733, 34.3742492682876),35.0641124501603
"183","THJqb5MJ5ZhoN7bfcNIm","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FTHJqb5MJ5ZhoN7bfcNIm.jpg?alt=media&token=612cdb6f-f020-448b-a1d3-05889ae76e3e","34.3742150544994","-117.716776800895","IBA8Xo4glUzJzG6fG3Ef","notracetrails","tobacco",1682730082.37624,"Llano","1",2023-04-29 01:01:22,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716776800895, 34.3742150544994),37.5053058315432
"184","adp7tG3goN2iOeOIEVmM","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fadp7tG3goN2iOeOIEVmM.jpg?alt=media&token=aa5207b0-0627-49d3-a03d-0074e947d304","34.3741919198056","-117.716801712215","IBA8Xo4glUzJzG6fG3Ef","notracetrails","tobacco",1682730065.50749,"Llano","1",2023-04-29 01:01:05,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716801712215, 34.3741919198056),35.9412288898162
"185","PnkcR1kLw4VsWet5n6vc","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FPnkcR1kLw4VsWet5n6vc.jpg?alt=media&token=9eaeb815-14a6-4b34-a57a-d0055b1607c2","34.3742200462361","-117.716789286717","IBA8Xo4glUzJzG6fG3Ef","notracetrails","soft plastic",1682730047.55008,"Llano","1",2023-04-29 01:00:47,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716789286717, 34.3742200462361),36.2690513037024
"186","CDKGbIeHe4saensUXinC","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FCDKGbIeHe4saensUXinC.jpg?alt=media&token=bfe342e9-c919-4415-8a1a-f0d298f1f8c9","34.3741856964228","-117.716772472226","IBA8Xo4glUzJzG6fG3Ef","notracetrails","soft plastic",1682730016.34198,"Llano","1",2023-04-29 01:00:16,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716772472226, 34.3741856964228),38.7100096616362
"187","B46rfhGhvZNW3hmzeCN8","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FB46rfhGhvZNW3hmzeCN8.jpg?alt=media&token=54272f77-3a45-4e38-ae14-6d36542a32aa","34.3741826374625","-117.716800210224","IBA8Xo4glUzJzG6fG3Ef","notracetrails","paper",1682730003.28621,"Llano","1",2023-04-29 01:00:03,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716800210224, 34.3741826374625),36.3874236672847
"188","N3U6RKOP3mOABmlbjtYu","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FN3U6RKOP3mOABmlbjtYu.jpg?alt=media&token=483e7b60-84b8-40ba-8101-f4d59f6fd2e9","34.3741830743862","-117.71680356891","IBA8Xo4glUzJzG6fG3Ef","notracetrails","soft plastic",1682729993.06095,"Llano","1",2023-04-29 00:59:53,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.71680356891, 34.3741830743862),36.0797315594734
"189","sDtzDI2aDfzntVru7xEJ","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FsDtzDI2aDfzntVru7xEJ.jpg?alt=media&token=35c7e044-926c-45f7-9dcb-383dbc947e5b","34.3741613184918","-117.716747517975","IBA8Xo4glUzJzG6fG3Ef","notracetrails","sanitary waste",1682729950.36409,"Llano","1",2023-04-29 00:59:10,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716747517975, 34.3741613184918),41.7318294227589
"190","Jb0dPxBq8vuLeeIQoAWz","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FJb0dPxBq8vuLeeIQoAWz.jpg?alt=media&token=17cb9898-24f2-481e-8b98-8013fcd7549e","34.3741480280848","-117.716731843519","IBA8Xo4glUzJzG6fG3Ef","notracetrails","tobacco",1682729933.38833,"Llano","1",2023-04-29 00:58:53,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716731843519, 34.3741480280848),43.5905344418936
"191","AIpVcw9SUg2td7tOwUID","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FAIpVcw9SUg2td7tOwUID.jpg?alt=media&token=6ec8ecbd-9b0d-4bd5-aea5-e5799e0c9006","34.3741837507069","-117.716710853313","IBA8Xo4glUzJzG6fG3Ef","notracetrails","soft plastic",1682729918.15291,"Llano","1",2023-04-29 00:58:38,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716710853313, 34.3741837507069),44.2086717702375
"192","XNufUvkrhvmLxE1J07LF","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FXNufUvkrhvmLxE1J07LF.jpg?alt=media&token=a904661e-419d-4290-9e53-25c99fe95e40","34.3741837507069","-117.716710853313","IBA8Xo4glUzJzG6fG3Ef","notracetrails","hard plastic",1682729910.72387,"Llano","1",2023-04-29 00:58:30,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716710853313, 34.3741837507069),44.2086717702375
"193","mHYdklQYICypXVxeTICV","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FmHYdklQYICypXVxeTICV.jpg?alt=media&token=3a6dca0e-a18c-4fd9-a048-bdf731b59004","34.3741848597104","-117.716722473497","IBA8Xo4glUzJzG6fG3Ef","notracetrails","paper",1682729904.24883,"Llano","1",2023-04-29 00:58:24,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716722473497, 34.3741848597104),43.1468582539692
"194","vsa7m8sDEqHFuUkRRGY4","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fvsa7m8sDEqHFuUkRRGY4.jpg?alt=media&token=ff1a3292-419a-4d91-9316-381e1e93ba87","34.3741886297706","-117.716733494171","IBA8Xo4glUzJzG6fG3Ef","notracetrails","soft plastic",1682729894.42298,"Llano","1",2023-04-29 00:58:14,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716733494171, 34.3741886297706),42.0611482697481
